City,Date,Year,Month,Month_Name,Quarter_Label,Day,Day_Name,Season,Is_Weekend,Week_of_Year,Year_Month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Pollution_Index,Pollution_Index_Band,PM25_PM10_Ratio,NO2_NOx_Ratio,Pollutants_Above_City_Q3,City_Pollutant_Percentile,AQI_Rolling_7,AQI_Rolling_30,AQI_Change_1d,Cluster,PC1,PC2,Anomaly,Anomaly_Label,Anomaly_Score,Cluster_Description,Is_Extreme_PM_Episode
Delhi,2015-11-28,2015,11,November,Q4,28,Saturday,Post-Monsoon,1,48,2015-11,195.1,220.4,7.0,142.1,87.0,40.4,4.54,13.4,123.7,357.9,Very Poor,45.58,Medium,0.8852087114337568,1.6333333333333333,2,45.6,300.5857142857143,320.84666666666664,-0.7000000000000455,0,-1.026334561016035,-0.4815818590064067,0.0,Normal,-0.52317,highest average PM2.5 among clusters,0
Delhi,2015-11-29,2015,11,November,Q4,29,Sunday,Post-Monsoon,1,48,2015-11,254.6,22.5,107.6,36.4,73.7,14.9,4.8,60.5,56.8,404.6,Severe,36.55,Low,11.315555555555555,0.49389416553595655,0,36.4,315.12857142857143,327.42333333333335,46.700000000000045,0,-0.07508132654597516,0.7599320108630342,0.0,Normal,-0.48559,highest average PM2.5 among clusters,0
Delhi,2015-11-30,2015,11,November,Q4,30,Monday,Post-Monsoon,0,49,2015-11,196.6,305.7,139.8,103.5,52.9,44.9,3.21,94.6,111.9,359.0,Very Poor,58.09,Medium,0.643114164213281,1.9565217391304348,2,58.0,322.0285714285714,324.32,-45.60000000000002,0,1.119008706513998,1.353445990628924,0.0,Normal,-0.49925,highest average PM2.5 among clusters,0
Delhi,2015-12-01,2015,12,December,Q4,1,Tuesday,Post-Monsoon,0,49,2015-12,197.6,260.4,177.0,52.3,135.9,5.3,7.89,1.1,12.9,359.8,Very Poor,39.74,Low,0.7588325652841782,0.3848417954378219,2,39.9,303.2857142857143,321.48333333333335,0.8000000000000114,1,0.0818916900917011,-1.8663642048164972,0.0,Normal,-0.52687,lowest average PM2.5 among clusters,0
Delhi,2015-12-02,2015,12,December,Q4,2,Wednesday,Post-Monsoon,0,49,2015-12,370.9,3.5,49.5,11.6,228.4,8.6,5.93,44.5,122.4,149.0,Moderate,42.31,Medium,105.97142857142856,0.050788091068301226,1,42.1,296.0571428571429,310.65999999999997,-210.8,1,-1.8511655845099197,0.19322559790244365,0.0,Normal,-0.52388,lowest average PM2.5 among clusters,0
Delhi,2015-12-03,2015,12,December,Q4,3,Thursday,Post-Monsoon,0,49,2015-12,394.8,555.9,50.0,5.3,229.3,18.7,9.27,76.9,17.5,190.9,Moderate,56.4,Medium,0.7101996762007556,0.02311382468382032,5,56.2,311.40000000000003,308.11666666666673,41.900000000000006,1,0.2788931249323182,0.4515200270420707,1.0,Anomaly,-0.56586,lowest average PM2.5 among clusters,0
Delhi,2015-12-04,2015,12,December,Q4,4,Friday,Post-Monsoon,0,49,2015-12,438.5,13.9,115.5,96.9,37.1,17.7,4.55,24.2,121.0,131.7,Moderate,43.65,Medium,31.546762589928058,2.6118598382749325,1,43.4,278.9857142857143,305.1666666666667,-59.20000000000002,0,-1.5674758082053104,0.5420129250297894,0.0,Normal,-0.49687,highest average PM2.5 among clusters,0
Delhi,2015-12-05,2015,12,December,Q4,5,Saturday,Post-Monsoon,1,49,2015-12,411.3,396.3,97.2,80.6,140.4,6.3,4.48,11.5,132.3,357.8,Very Poor,49.1,Medium,1.0378501135503406,0.574074074074074,1,49.5,278.9714285714286,304.14000000000004,226.10000000000002,1,-0.9148584931402619,-0.8305679421035492,0.0,Normal,-0.48662,lowest average PM2.5 among clusters,0
Delhi,2015-12-06,2015,12,December,Q4,6,Sunday,Post-Monsoon,1,49,2015-12,241.4,22.2,102.0,112.9,74.6,4.3,7.13,13.8,62.7,393.4,Very Poor,37.02,Low,10.873873873873874,1.5134048257372656,0,37.0,277.37142857142857,303.07,35.599999999999966,0,-1.316246695151116,-0.9713254860332551,0.0,Normal,-0.51496,highest average PM2.5 among clusters,0
Delhi,2015-12-07,2015,12,December,Q4,7,Monday,Post-Monsoon,0,50,2015-12,11.1,297.6,143.5,85.6,246.0,49.8,6.48,46.1,124.6,247.6,Poor,61.32,High,0.03729838709677419,0.34796747967479674,2,61.2,261.45714285714286,295.29,-145.79999999999998,1,0.28120424182056053,-1.189697232355748,0.0,Normal,-0.53038,lowest average PM2.5 among clusters,0
Delhi,2015-12-08,2015,12,December,Q4,8,Tuesday,Post-Monsoon,0,50,2015-12,363.8,331.2,4.8,105.2,194.2,4.7,4.89,48.4,55.3,281.2,Poor,45.84,Medium,1.0984299516908214,0.5417095777548919,1,46.0,250.22857142857143,294.47999999999996,33.599999999999994,1,-0.9808988067557479,-0.5521528922269806,0.0,Normal,-0.5074,lowest average PM2.5 among clusters,0
Delhi,2015-12-09,2015,12,December,Q4,9,Wednesday,Post-Monsoon,0,50,2015-12,404.3,22.6,178.8,89.9,27.5,33.4,4.57,12.4,175.1,216.5,Poor,50.83,Medium,17.88938053097345,3.2690909090909095,3,50.8,259.87142857142857,298.24666666666667,-64.69999999999999,0,-1.4048674599224447,0.5264905639783531,0.0,Normal,-0.52841,highest average PM2.5 among clusters,0
Delhi,2015-12-10,2015,12,December,Q4,10,Thursday,Post-Monsoon,0,50,2015-12,50.3,539.3,192.8,91.1,18.5,0.8,6.58,47.6,40.2,157.1,Moderate,44.4,Medium,0.09326905247543112,4.924324324324324,2,44.0,255.04285714285714,286.88,-59.400000000000006,0,2.066761660744603,-1.1844116355209022,0.0,Normal,-0.55817,highest average PM2.5 among clusters,0
Delhi,2015-12-11,2015,12,December,Q4,11,Friday,Post-Monsoon,0,50,2015-12,163.1,573.4,123.6,113.6,63.3,15.2,5.3,67.7,74.3,333.3,Very Poor,53.26,Medium,0.2844436693407743,1.7946287519747235,2,52.9,283.84285714285716,292.51666666666665,176.20000000000002,0,1.419005083720726,-0.31616333372601296,0.0,Normal,-0.48898,highest average PM2.5 among clusters,0
Delhi,2015-12-12,2015,12,December,Q4,12,Saturday,Post-Monsoon,1,50,2015-12,393.4,145.0,152.4,70.0,9.0,28.1,7.48,79.4,33.7,168.4,Moderate,50.73,Medium,2.713103448275862,7.777777777777778,4,50.5,256.7857142857143,283.3766666666667,-164.9,0,0.08352895988476826,1.7267907184732967,0.0,Normal,-0.50057,highest average PM2.5 among clusters,0
Delhi,2015-12-13,2015,12,December,Q4,13,Sunday,Post-Monsoon,1,50,2015-12,455.1,381.2,110.2,109.1,28.9,45.5,5.65,13.6,8.8,338.8,Very Poor,51.05,Medium,1.1938614900314797,3.7750865051903113,2,51.3,248.9857142857143,278.72666666666663,170.4,0,-0.05485921978546362,0.2986580422102722,0.0,Normal,-0.53491,highest average PM2.5 among clusters,0
Delhi,2015-12-14,2015,12,December,Q4,14,Monday,Post-Monsoon,0,51,2015-12,264.9,15.5,136.3,130.5,167.4,8.3,5.13,69.7,146.8,414.9,Severe,54.3,Medium,17.09032258064516,0.7795698924731183,1,54.3,272.8857142857143,276.9533333333333,76.09999999999997,1,-1.4158374068789992,-0.19648628574152785,0.0,Normal,-0.498,lowest average PM2.5 among clusters,0
Delhi,2015-12-15,2015,12,December,Q4,15,Tuesday,Post-Monsoon,0,51,2015-12,216.9,514.4,191.7,61.9,194.4,42.2,9.78,64.1,144.6,374.6,Very Poor,73.62,High,0.42165629860031106,0.3184156378600823,5,73.4,286.2285714285714,282.27666666666664,-40.299999999999955,1,0.3810455807871932,-0.14578973683276794,0.0,Normal,-0.53008,lowest average PM2.5 among clusters,0
Delhi,2015-12-16,2015,12,December,Q4,16,Wednesday,Post-Monsoon,0,51,2015-12,135.8,374.0,143.6,102.1,202.3,16.5,8.64,90.9,40.4,329.8,Very Poor,60.09,High,0.3631016042780749,0.504695996045477,3,59.8,302.4142857142857,278.7933333333333,-44.80000000000001,1,0.5735788206061988,-0.585199240171356,0.0,Normal,-0.49205,lowest average PM2.5 among clusters,0
Delhi,2015-12-17,2015,12,December,Q4,17,Thursday,Post-Monsoon,0,51,2015-12,246.6,0.7,60.7,30.4,109.9,47.3,7.54,81.0,185.1,397.4,Very Poor,54.17,Medium,352.2857142857143,0.2766151046405823,4,54.1,336.7428571428572,286.6933333333334,67.59999999999997,0,-1.076792707450818,2.0464936859633336,0.0,Normal,-0.53955,highest average PM2.5 among clusters,0
Delhi,2015-12-18,2015,12,December,Q4,18,Friday,Post-Monsoon,0,51,2015-12,444.0,205.9,41.4,34.0,68.7,40.6,2.57,6.7,178.6,225.4,Poor,44.1,Medium,2.156386595434677,0.49490538573508003,3,44.3,321.32857142857137,289.04,-171.99999999999997,0,-1.1671507081537347,0.9948821311057517,0.0,Normal,-0.52188,highest average PM2.5 among clusters,0
Delhi,2015-12-19,2015,12,December,Q4,19,Saturday,Post-Monsoon,1,51,2015-12,374.7,316.5,184.6,32.0,219.7,31.4,1.11,1.9,157.1,266.5,Poor,53.73,Medium,1.1838862559241705,0.1456531634046427,4,53.8,335.3428571428571,287.56666666666666,41.099999999999994,1,-0.33744331615480994,-0.9342699366024442,0.0,Normal,-0.53189,lowest average PM2.5 among clusters,0
Delhi,2015-12-20,2015,12,December,Q4,20,Sunday,Post-Monsoon,1,51,2015-12,139.8,86.5,12.0,72.7,125.7,5.7,2.47,29.9,173.9,315.4,Very Poor,33.34,Low,1.616184971098266,0.5783611774065235,1,33.3,332.0,293.03,48.89999999999998,1,-0.9986195795615,-0.5202338783743392,0.0,Normal,-0.50706,lowest average PM2.5 among clusters,0
Delhi,2015-12-21,2015,12,December,Q4,21,Monday,Post-Monsoon,0,52,2015-12,46.8,2.7,49.3,2.8,189.9,17.3,7.53,73.2,193.0,261.9,Poor,43.54,Medium,17.333333333333332,0.01474460242232754,3,43.3,310.14285714285717,292.63666666666666,-53.5,1,-0.834334260709862,0.4365053512909902,0.0,Normal,-0.55483,lowest average PM2.5 among clusters,0
Delhi,2015-12-22,2015,12,December,Q4,22,Tuesday,Post-Monsoon,0,52,2015-12,392.9,544.6,102.0,55.0,124.3,24.6,8.8,42.3,71.1,185.0,Moderate,57.98,Medium,0.7214469335291956,0.4424778761061947,3,57.9,283.0571428571429,288.71,-76.89999999999998,0,0.024329974862613738,0.10771148650373215,0.0,Normal,-0.48114,highest average PM2.5 among clusters,0
Delhi,2015-12-23,2015,12,December,Q4,23,Wednesday,Post-Monsoon,0,52,2015-12,420.7,244.4,9.7,37.7,72.8,35.7,5.98,4.1,120.7,196.3,Moderate,42.18,Medium,1.7213584288052373,0.5178571428571429,1,42.3,263.98571428571427,284.8966666666667,11.300000000000011,0,-1.2806167602042773,0.6466443206087978,0.0,Normal,-0.51583,highest average PM2.5 among clusters,0
Delhi,2015-12-24,2015,12,December,Q4,24,Thursday,Post-Monsoon,0,52,2015-12,114.4,84.9,10.7,22.8,17.2,14.9,1.47,46.0,145.7,280.9,Poor,25.31,Low,1.347467608951708,1.3255813953488373,0,25.0,247.34285714285716,277.8933333333333,84.59999999999997,0,0.24586306842246672,0.8536827629701643,0.0,Normal,-0.52602,highest average PM2.5 among clusters,0
Delhi,2015-12-25,2015,12,December,Q4,25,Friday,Post-Monsoon,0,52,2015-12,398.4,38.6,153.1,125.4,20.3,43.5,7.75,95.8,89.9,171.8,Moderate,62.18,High,10.321243523316062,6.177339901477833,6,62.2,239.68571428571428,276.96666666666664,-109.09999999999997,0,-0.7399824463659924,2.1792598169327757,0.0,Normal,-0.54352,highest average PM2.5 among clusters,0
Delhi,2015-12-26,2015,12,December,Q4,26,Saturday,Post-Monsoon,1,52,2015-12,323.5,151.3,167.5,30.0,34.6,2.8,7.36,59.6,193.8,473.5,Severe,49.25,Medium,2.138136153337739,0.8670520231213873,2,49.0,269.25714285714287,289.96666666666664,301.7,0,-0.6263186477006957,1.008608848759541,0.0,Normal,-0.52337,highest average PM2.5 among clusters,0
Delhi,2015-12-27,2015,12,December,Q4,27,Sunday,Post-Monsoon,1,52,2015-12,99.7,303.4,99.1,115.7,88.5,1.6,7.64,65.7,61.0,253.4,Poor,45.38,Medium,0.32860909690177986,1.3073446327683615,2,45.5,260.40000000000003,286.46,-220.1,0,0.32572288034347185,-0.6944191170514168,0.0,Normal,-0.49354,highest average PM2.5 among clusters,0
Delhi,2015-12-28,2015,12,December,Q4,28,Monday,Post-Monsoon,0,53,2015-12,242.9,254.4,154.2,43.4,4.6,4.0,9.9,3.6,75.7,394.6,Very Poor,38.59,Low,0.9547955974842768,9.434782608695652,2,38.4,279.35714285714283,287.68333333333334,141.20000000000002,0,-0.22521335623825198,-0.6454473021021426,0.0,Normal,-0.557,highest average PM2.5 among clusters,0
Delhi,2015-12-29,2015,12,December,Q4,29,Tuesday,Post-Monsoon,0,53,2015-12,176.2,378.8,26.8,102.2,219.6,20.9,7.29,22.8,195.1,343.4,Very Poor,55.87,Medium,0.46515311510031676,0.4653916211293261,2,55.8,301.9857142857143,285.6433333333333,-51.200000000000045,1,-1.38271080326657,-1.2992634562012157,0.0,Normal,-0.50724,lowest average PM2.5 among clusters,0
Delhi,2015-12-30,2015,12,December,Q4,30,Wednesday,Post-Monsoon,0,53,2015-12,356.6,403.6,184.0,14.5,91.6,42.6,0.64,78.2,92.6,366.9,Very Poor,54.78,Medium,0.8835480673934589,0.15829694323144106,3,54.8,326.35714285714283,285.9066666666667,23.5,0,1.7117846107534294,1.5410362661187855,0.0,Normal,-0.52601,highest average PM2.5 among clusters,0
Delhi,2015-12-31,2015,12,December,Q4,31,Thursday,Post-Monsoon,0,53,2015-12,199.2,353.6,118.1,87.2,114.5,33.9,4.65,99.5,158.7,361.0,Very Poor,61.66,High,0.5633484162895926,0.7615720524017467,2,61.5,337.8,285.9466666666667,-5.899999999999977,0,0.5951033000834729,1.1052375950238116,0.0,Normal,-0.48689,highest average PM2.5 among clusters,0
Delhi,2016-01-01,2016,1,January,Q1,1,Friday,Winter,0,53,2016-01,195.4,42.3,157.9,73.6,80.9,6.1,4.02,97.2,94.1,358.1,Very Poor,44.8,Medium,4.619385342789599,0.9097651421508033,2,44.7,364.4142857142857,292.9166666666667,-2.8999999999999773,0,0.3116754098518425,0.8405409655137716,0.0,Normal,-0.51584,highest average PM2.5 among clusters,0
Delhi,2016-01-02,2016,1,January,Q1,2,Saturday,Winter,1,53,2016-01,294.0,360.0,137.4,92.8,189.7,45.1,9.02,31.7,167.7,444.0,Severe,69.02,High,0.8166666666666667,0.48919346336320507,4,68.8,360.19999999999993,301.3533333333333,85.89999999999998,1,-1.054442961379971,-0.3860134229935608,0.0,Normal,-0.49059,lowest average PM2.5 among clusters,0
Delhi,2016-01-03,2016,1,January,Q1,3,Sunday,Winter,1,53,2016-01,420.7,169.1,0.8,54.1,40.4,46.9,7.29,62.8,118.6,166.0,Moderate,50.42,Medium,2.4878769958604376,1.3391089108910892,2,50.4,347.7142857142857,302.49666666666667,-278.0,0,-1.0808327098449384,2.3043062969916233,0.0,Normal,-0.53006,highest average PM2.5 among clusters,0
Delhi,2016-01-04,2016,1,January,Q1,4,Monday,Winter,0,1,2016-01,2.8,582.8,59.9,23.6,170.4,5.8,6.05,69.3,16.4,150.5,Moderate,40.13,Medium,0.004804392587508579,0.13849765258215962,1,40.2,312.84285714285716,295.58666666666664,-15.5,1,2.083702000293143,-0.969501207875537,0.0,Normal,-0.5482,lowest average PM2.5 among clusters,0
Delhi,2016-01-05,2016,1,January,Q1,5,Tuesday,Winter,0,1,2016-01,53.1,286.2,106.3,72.2,226.3,29.1,6.37,77.1,167.6,236.2,Poor,59.21,Medium,0.18553459119496857,0.31904551480335835,3,59.0,297.5285714285714,290.34666666666664,85.69999999999999,1,0.04675421433863529,-0.3796191146964769,0.0,Normal,-0.48964,lowest average PM2.5 among clusters,0
Delhi,2016-01-06,2016,1,January,Q1,6,Wednesday,Winter,0,1,2016-01,303.7,367.8,182.6,26.2,227.1,7.8,5.12,0.7,11.6,453.7,Severe,43.88,Medium,0.8257205002718868,0.11536767943637165,2,44.0,309.92857142857144,297.21666666666664,217.5,1,0.24275085156870949,-1.9989984768532136,0.0,Normal,-0.53902,lowest average PM2.5 among clusters,0
Delhi,2016-01-07,2016,1,January,Q1,7,Thursday,Winter,0,1,2016-01,184.9,26.4,47.0,77.8,136.5,31.7,0.19,7.1,93.8,350.0,Very Poor,32.29,Low,7.00378787878788,0.5699633699633699,0,32.1,308.35714285714283,299.51,-103.69999999999999,1,-0.6075779053454057,-0.6846846154893587,0.0,Normal,-0.52946,lowest average PM2.5 among clusters,0
Delhi,2016-01-08,2016,1,January,Q1,8,Friday,Winter,0,1,2016-01,49.0,504.4,78.5,96.8,52.5,26.2,1.65,98.9,80.2,116.8,Moderate,47.39,Medium,0.0971451229183188,1.8438095238095238,2,46.9,273.8857142857143,296.18666666666667,-233.2,0,2.297152069018644,0.5989830720563648,0.0,Normal,-0.52005,highest average PM2.5 among clusters,0
Delhi,2016-01-09,2016,1,January,Q1,9,Saturday,Winter,1,1,2016-01,455.4,162.7,196.2,71.0,88.0,15.3,6.21,13.3,106.7,152.5,Moderate,50.91,Medium,2.799016594960049,0.8068181818181818,2,50.7,232.2428571428571,296.03333333333336,35.7,0,-1.0986320120502955,-0.215840720860068,0.0,Normal,-0.50512,highest average PM2.5 among clusters,0
Delhi,2016-01-10,2016,1,January,Q1,10,Sunday,Winter,1,1,2016-01,64.1,548.9,92.0,0.9,246.6,16.3,3.24,18.0,64.5,115.3,Moderate,40.53,Medium,0.11677901257059572,0.0036496350364963507,2,40.3,224.99999999999997,288.76666666666665,-37.2,1,1.4365103744063175,-1.947644143156179,0.0,Normal,-0.54448,lowest average PM2.5 among clusters,0
Delhi,2016-01-11,2016,1,January,Q1,11,Monday,Winter,0,2,2016-01,13.9,353.0,48.7,109.1,232.5,48.9,7.23,97.3,49.6,303.5,Very Poor,60.43,High,0.03937677053824363,0.469247311827957,3,60.4,246.85714285714286,293.2699999999999,188.2,1,0.7251040374809313,-0.12343609995664424,1.0,Anomaly,-0.56701,lowest average PM2.5 among clusters,0
Delhi,2016-01-12,2016,1,January,Q1,12,Tuesday,Winter,0,2,2016-01,135.4,183.8,76.1,43.0,241.0,9.4,2.17,33.9,75.0,312.1,Very Poor,36.97,Low,0.7366702937976061,0.17842323651452283,1,36.7,257.7,292.38,8.600000000000023,1,-0.02351101864669401,-1.357793971225326,0.0,Normal,-0.49447,lowest average PM2.5 among clusters,0
Delhi,2016-01-13,2016,1,January,Q1,13,Wednesday,Winter,0,2,2016-01,67.3,417.2,9.5,75.8,198.2,24.1,7.86,24.5,95.0,384.0,Very Poor,46.26,Medium,0.16131351869606902,0.38244197780020184,2,46.1,247.74285714285716,291.35,71.89999999999998,1,-0.2151652214795338,-1.4366778108412228,0.0,Normal,-0.50495,lowest average PM2.5 among clusters,0
Delhi,2016-01-14,2016,1,January,Q1,14,Thursday,Winter,0,2,2016-01,244.0,409.8,79.7,31.1,129.4,13.7,0.25,28.7,161.7,395.4,Very Poor,40.99,Medium,0.5954123962908736,0.2403400309119011,1,40.8,254.22857142857143,292.0433333333333,11.399999999999977,1,0.5011528814709229,-0.3330674098610114,0.0,Normal,-0.49998,lowest average PM2.5 among clusters,0
Delhi,2016-01-15,2016,1,January,Q1,15,Friday,Winter,0,2,2016-01,195.0,278.0,187.8,45.3,243.0,22.4,3.1,5.6,89.9,357.8,Very Poor,48.11,Medium,0.7014388489208633,0.18641975308641975,2,48.0,288.6571428571429,292.9766666666667,-37.599999999999966,1,0.12314811120429967,-1.9235812411915565,0.0,Normal,-0.51132,lowest average PM2.5 among clusters,0
Delhi,2016-01-16,2016,1,January,Q1,16,Saturday,Winter,1,2,2016-01,125.9,297.1,10.4,76.5,76.2,7.5,1.88,17.6,81.3,304.8,Very Poor,28.16,Low,0.42376304274654997,1.0039370078740157,0,28.2,310.4142857142857,289.89,-53.0,0,0.30470383027397047,-0.9101281830638468,0.0,Normal,-0.49963,highest average PM2.5 among clusters,0
Delhi,2016-01-17,2016,1,January,Q1,17,Sunday,Winter,1,2,2016-01,157.9,217.6,175.7,42.2,141.3,4.5,4.28,49.5,171.0,329.3,Very Poor,47.46,Medium,0.7256433823529412,0.2986553432413305,2,47.6,340.9857142857143,293.35333333333335,24.5,1,0.11747581746195292,-0.5357407796576954,0.0,Normal,-0.4901,lowest average PM2.5 among clusters,0
Delhi,2016-01-18,2016,1,January,Q1,18,Monday,Winter,0,3,2016-01,28.8,265.2,116.7,140.2,74.4,29.9,5.33,34.7,29.9,215.2,Poor,43.81,Medium,0.1085972850678733,1.8844086021505373,1,43.8,328.37142857142857,291.6433333333333,-114.10000000000002,0,0.7461485627075752,-1.1874013253478592,0.0,Normal,-0.50719,highest average PM2.5 among clusters,0
Delhi,2016-01-19,2016,1,January,Q1,19,Tuesday,Winter,0,3,2016-01,92.4,339.1,95.7,147.3,82.2,27.5,3.06,94.2,82.8,289.1,Poor,52.79,Medium,0.27248599233264525,1.7919708029197081,2,52.9,325.0857142857143,290.76666666666665,73.90000000000003,0,1.0933782360638218,0.2549488805883637,0.0,Normal,-0.50613,highest average PM2.5 among clusters,0
Delhi,2016-01-20,2016,1,January,Q1,20,Wednesday,Winter,0,3,2016-01,368.1,87.2,164.0,122.0,167.1,40.1,1.94,83.3,102.8,142.0,Moderate,61.4,High,4.2213302752293576,0.7301017354877319,4,61.3,290.5142857142857,286.77000000000004,-147.10000000000002,1,-0.46683429531582876,0.8457202582072783,0.0,Normal,-0.5084,lowest average PM2.5 among clusters,0
Delhi,2016-01-21,2016,1,January,Q1,21,Thursday,Winter,0,3,2016-01,247.4,203.7,35.3,6.3,180.9,46.3,2.88,28.9,122.1,398.0,Very Poor,43.22,Medium,1.21453117329406,0.03482587064676617,1,43.1,290.88571428571424,293.87,256.0,1,-0.26229379768921113,0.3839075160413319,0.0,Normal,-0.50605,lowest average PM2.5 among clusters,0
Delhi,2016-01-22,2016,1,January,Q1,22,Friday,Winter,0,3,2016-01,200.5,33.8,57.6,135.5,202.7,10.4,0.46,20.9,135.7,362.0,Very Poor,40.01,Medium,5.931952662721894,0.6684755796743957,2,39.7,291.4857142857143,299.3933333333333,-36.0,1,-1.441620867021803,-1.4726179744082208,0.0,Normal,-0.52725,lowest average PM2.5 among clusters,0
Delhi,2016-01-23,2016,1,January,Q1,23,Saturday,Winter,1,3,2016-01,401.0,212.8,22.9,95.3,52.3,26.5,6.82,49.3,115.1,175.3,Moderate,48.85,Medium,1.8843984962406013,1.8221797323135756,1,48.7,272.9857142857143,295.8733333333333,-186.7,0,-1.24386335651164,1.110857166258719,0.0,Normal,-0.47463,highest average PM2.5 among clusters,0
Delhi,2016-01-24,2016,1,January,Q1,24,Sunday,Winter,1,3,2016-01,216.5,471.4,22.4,75.4,99.1,3.7,8.67,53.3,105.5,459.0,Severe,47.01,Medium,0.45927025880356387,0.7608476286579214,2,46.7,291.51428571428573,305.44666666666666,283.7,0,-0.149764256095531,-0.21613488828466623,0.0,Normal,-0.49877,highest average PM2.5 among clusters,0
Delhi,2016-01-25,2016,1,January,Q1,25,Monday,Winter,0,4,2016-01,224.8,501.0,144.2,117.2,230.3,47.9,8.05,2.6,105.9,380.7,Very Poor,66.96,High,0.4487025948103793,0.5089014329135909,5,66.7,315.15714285714284,302.35333333333335,-78.30000000000001,1,-0.4588020631461977,-1.8577674282723817,0.0,Normal,-0.52946,lowest average PM2.5 among clusters,0
Delhi,2016-01-26,2016,1,January,Q1,26,Tuesday,Winter,0,4,2016-01,435.9,76.4,177.4,129.4,152.0,3.6,0.76,48.3,61.9,149.4,Moderate,47.75,Medium,5.705497382198952,0.8513157894736842,3,47.7,295.2,298.88666666666666,-231.29999999999998,1,-0.8105219242998043,-0.4767971485358114,0.0,Normal,-0.52899,lowest average PM2.5 among clusters,0
Delhi,2016-01-27,2016,1,January,Q1,27,Wednesday,Winter,0,4,2016-01,33.7,226.0,196.4,77.8,172.4,40.7,2.42,58.9,105.1,184.1,Moderate,53.39,Medium,0.14911504424778763,0.45127610208816704,2,53.4,301.2142857142857,291.87,34.69999999999999,1,1.1839244680699346,-0.6413316717590396,0.0,Normal,-0.50522,lowest average PM2.5 among clusters,0
Delhi,2016-01-28,2016,1,January,Q1,28,Thursday,Winter,0,4,2016-01,203.7,8.0,151.4,11.7,44.3,17.1,1.62,42.9,196.6,364.5,Very Poor,37.21,Low,25.4625,0.26410835214446954,1,36.8,296.42857142857144,292.5733333333334,180.4,0,-0.04201529635098,0.8079106285295501,0.0,Normal,-0.5277,highest average PM2.5 among clusters,0
Delhi,2016-01-29,2016,1,January,Q1,29,Friday,Winter,0,4,2016-01,128.1,153.9,162.1,80.2,69.4,11.2,9.46,18.0,102.0,306.4,Very Poor,44.39,Medium,0.8323586744639375,1.1556195965417866,2,43.8,288.4857142857143,290.5566666666666,-58.10000000000002,0,-0.48648346746414356,-1.0495045025207261,0.0,Normal,-0.50454,highest average PM2.5 among clusters,0
Delhi,2016-01-30,2016,1,January,Q1,30,Saturday,Winter,1,4,2016-01,143.5,381.1,110.4,117.7,200.8,9.0,8.47,75.3,133.4,338.7,Very Poor,61.21,High,0.3765415901338231,0.5861553784860558,4,61.2,311.82857142857137,289.8133333333334,32.30000000000001,1,-0.3338059491244399,-0.8492969845325853,0.0,Normal,-0.48742,lowest average PM2.5 among clusters,0
Delhi,2016-01-31,2016,1,January,Q1,31,Sunday,Winter,1,4,2016-01,185.6,594.4,11.6,106.9,245.6,3.3,9.28,33.7,141.2,350.6,Very Poor,57.24,Medium,0.3122476446837147,0.43526058631921827,3,57.0,296.34285714285716,289.5633333333334,11.900000000000034,1,-0.8950889064712731,-1.8391893482886765,1.0,Anomaly,-0.56982,lowest average PM2.5 among clusters,0
Delhi,2016-02-01,2016,2,February,Q1,1,Monday,Winter,0,5,2016-02,202.5,539.9,37.9,101.0,161.4,34.5,9.67,96.7,54.8,363.5,Very Poor,63.46,High,0.3750694573069087,0.6257744733581164,3,63.1,293.8857142857143,286.88000000000005,12.899999999999977,1,0.5015778189482987,0.5089777345378622,0.0,Normal,-0.53912,lowest average PM2.5 among clusters,0
Delhi,2016-02-02,2016,2,February,Q1,2,Tuesday,Winter,0,5,2016-02,252.1,239.3,57.3,1.9,157.2,41.6,7.82,61.8,134.7,402.1,Severe,52.63,Medium,1.053489343919766,0.012086513994910942,2,52.7,329.9857142857143,294.75,38.60000000000002,1,-0.35379435717268715,1.1192804228686029,0.0,Normal,-0.49989,lowest average PM2.5 among clusters,0
Delhi,2016-02-03,2016,2,February,Q1,3,Wednesday,Winter,0,5,2016-02,478.2,474.4,146.7,115.9,135.8,43.5,9.67,25.1,97.6,463.3,Severe,70.81,High,1.0080101180438448,0.853460972017673,5,70.7,369.8714285714286,305.1766666666667,61.19999999999999,1,-1.0062514941551217,-0.1081865263393999,0.0,Normal,-0.52375,lowest average PM2.5 among clusters,0
Delhi,2016-02-04,2016,2,February,Q1,4,Thursday,Winter,0,5,2016-02,446.5,82.0,91.1,129.3,9.2,16.8,8.8,40.2,83.6,185.0,Moderate,49.11,Medium,5.445121951219512,14.054347826086959,3,48.9,344.22857142857146,303.47,-278.3,0,-1.7527233026396338,0.7689180809717207,0.0,Normal,-0.52125,highest average PM2.5 among clusters,0
Delhi,2016-02-05,2016,2,February,Q1,5,Friday,Winter,0,5,2016-02,486.9,87.5,68.0,20.0,242.7,6.4,3.92,93.6,152.3,176.8,Moderate,53.13,Medium,5.564571428571428,0.08240626287597858,4,53.2,325.7142857142857,294.24,-8.199999999999989,1,-1.5149384835423012,1.3596365702102013,0.0,Normal,-0.55341,lowest average PM2.5 among clusters,0
